Date,101STM,102STM,103STM,104STM,105STM,106STM,107STM,108STM,109STM,110STM,115STM,116STM,117STM,WOR
2018-05-31,4814.067377,5918.890276,4124.677149,3435.196178,8921.826051,5764.160145,2780.777464,5371.798111,3848.857654,6461.122662,4629.598315,6513.08918,6097.939218,2.797420553
2018-06-01,5084.507288,5953.44942,3899.796571,2985.485472,8756.1906,5971.626493,3271.632595,5455.490172,3756.201556,6461.018714,4788.729826,6972.532166,6117.732035,2.819483739
2018-06-02,3613.92788,4680.183609,4360.079291,4175.339873,9144.678065,6501.724844,4389.562915,5807.018163,4221.849918,6460.998978,5123.909144,7913.991808,6159.932999,2.83062393
2018-06-03,2597.053821,3387.108522,3657.302782,3993.063981,9391.524716,6817.428476,5160.428941,5951.878167,5520.256036,6461.004484,5368.500368,8882.193528,6121.617464,2.861169759
2018-06-04,2291.696225,3264.08401,4710.944372,5345.932721,9215.733638,6571.31767,4408.07243,5724.861926,6003.83191,6461.134691,5124.034778,8370.420724,6152.875019,2.815437318
2018-06-05,3311.814198,5205.966541,2885.224328,2933.979218,9366.186165,6822.414512,4793.943504,5975.27526,6039.655895,6461.372447,5286.535916,8551.754345,6190.201938,2.826956769
2018-06-06,3554.058296,5623.19759,2469.089715,2212.396919,9520.417895,6963.076054,5106.976873,6116.295529,6041.265625,6461.067801,5453.885155,9128.424606,6158.216274,2.819756522
2018-06-07,3473.055282,5473.602125,2564.779523,2308.706241,9106.633742,6525.562605,4581.215241,5964.210727,6042.153343,6461.002734,5388.800714,8639.364411,6146.51428,2.794416282
2018-06-08,3190.257841,4959.397067,2757.61034,2554.181798,7793.004722,5291.953308,3055.354654,5484.354815,6041.73125,6461.217195,5132.325117,6507.137766,6142.580977,2.776562841
2018-06-09,2696.440938,4059.260973,2481.386861,2205.214407,7749.499957,5098.842347,2818.0591,5417.727703,6040.974565,6461.114802,5183.19277,6275.930059,6168.741908,2.720686368
2018-06-10,2452.733666,3615.43881,3211.496248,3203.387823,7675.718771,5019.638744,2669.533058,5395.874732,6040.553165,6460.992986,5105.084112,6051.167615,6115.965573,2.763514602
2018-06-11,2112.862291,2996.398851,5494.843816,6340.986782,7826.1774,4845.332055,2347.674329,5373.494366,6040.930783,6461.392889,4943.780925,5155.347973,5992.746135,2.751765849
2018-06-12,2599.440431,3944.822871,4975.344773,5866.81176,8628.781834,5549.375866,2036.515392,5478.749178,6041.353045,6461.298993,4868.362068,5651.390421,6134.363453,2.806652542
